user_id,title,score
291,Detective Conan Movie 12: Full Score of Fear,9
291,Detective Conan Movie 13: The Raven Chaser,9
291,Detective Conan Movie 14: The Lost Ship in the Sky,9
291,Detective Conan Movie 15: Quarter of Silence,9
291,Detective Conan Movie 16: The Eleventh Striker,9
291,Detective Conan Movie 17: Private Eye in the Distant Sea,9
291,Detective Conan Movie 18: The Sniper from Another Dimension,9
291,Detective Conan Movie 19: The Hellfire Sunflowers,8
291,Detective Conan Movie 20: The Darkest Nightmare,9
291,Detective Conan Movie 21: The Crimson Love Letter,8
291,Detective Conan Movie 22: Zero the Enforcer,8
291,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,8
291,Detective Conan OVA 02: 16 Suspects,8
291,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,7
291,Detective Conan OVA 04: Conan and Kid and Crystal Mother,7
291,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,7
291,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,8
291,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,7
291,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,7
291,Detective Conan OVA 09: The Stranger in 10 Years...,8
291,Detective Conan OVA 10: Kid in Trap Island,8
291,Detective Conan OVA 11: A Secret Order from London,8
291,Detective Conan OVA 12: The Miracle of Excalibur,7
291,Detective Conan vs. Wooo,6
291,Detective Conan: Episode One - The Great Detective Turned Small,9
291,Devil Survivor 2 The Animation,7
291,Devilman: Crybaby,9
291,Devils Line,7
291,D-Frag!,7
291,Diabolik Lovers,4
291,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,6
291,Dimension W,8
291,Dive!!,5
291,Divine Gate,7
291,Double Decker! Doug & Kirill,7
291,Double Decker! Doug & Kirill: Extra,7
291,Dumbbell Nan Kilo Moteru?,8
291,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
291,Durarara!!,10
291,Durarara!!x2 Ketsu,10
291,Durarara!!x2 Shou,9
291,Durarara!!x2 Ten,9
291,Elfen Lied,8
291,Erementar Gerad,8
291,Eromanga-sensei,7
291,Eromanga-sensei OVA,7
291,Escha Chron,7
291,Fairy Tail,9
291,Fairy Tail (2014),9
291,Fairy Tail Movie 1: Houou no Miko,8
291,Fairy Tail Movie 2: Dragon Cry,9
291,Fairy Tail OVA,8
291,Fairy Tail OVA (2016),8
291,Fairy Tail x Rave,8
291,Fairy Tail: Final Series,9
291,Fate/stay night,8
291,Fate/stay night Movie: Unlimited Blade Works,8
291,Fate/stay night: Unlimited Blade Works,9
291,Fate/Zero,8
291,Fate/Zero 2nd Season,8
291,Flying Witch,8
291,Free!,8
291,Free!: Dive to the Future,8
291,Free!: Eternal Summer,9
291,Free!: Eternal Summer - Kindan no All Hard!,8
291,Free!: Take Your Marks,8
291,Fruits Basket,8
291,Fruits Basket 1st Season,9
291,Fukumenkei Noise,7
291,Fullmetal Alchemist,9
291,Fullmetal Alchemist: The Sacred Star of Milos,8
291,Fuuka,8
291,Gamers!,8
291,Gangsta.,8
291,Ga-Rei: Zero,8
291,Ghost Hunt,8
291,Gintama,8
291,Gintama',8
291,Gintama': Enchousen,9
291,Glass no Hana to Kowasu Sekai,7
291,Goblin Slayer,9
291,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,7
291,Gochuumon wa Usagi Desu ka?,7
291,Gochuumon wa Usagi Desu ka??,8
291,Gochuumon wa Usagi Desu ka??: Dear My Sister,8
291,Golden Time,9
291,Gosick,9
291,Grand Blue,8
291,Guilty Crown,9
291,Haikyuu!!,9
291,Haikyuu!! Second Season,9
291,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,10
291,Haikyuu!!: Lev Genzan!,8
291,"Haikyuu!!: vs. ""Akaten""",8
291,Haiyore! Nyaruko-san,8
291,Haiyore! Nyaruko-san W,8
291,Haiyore! Nyaruko-san W OVA,7
291,Hakata Tonkotsu Ramens,8
291,Hakushaku to Yousei,7
291,Hal,8
291,Hamatora The Animation,7
291,Handa-kun,7
291,Hanebado!,7
291,Harmony,7
291,Hataraku Saibou (TV),8
291,Hataraku Saibou: Kaze Shoukougun,7
291,Hatsukoi Monster,4
291,Hells,7
291,Hellsing,8
291,Hentai Ouji to Warawanai Neko.,8
291,Hidan no Aria,7
291,Higashi no Eden,9
291,Higashi no Eden Movie I: The King of Eden,8
291,Higashi no Eden Movie II: Paradise Lost,8
291,High Score Girl,8
291,High Score Girl: Extra Stage,8
291,High☆Speed!: Free! Starting Days,8
291,Highschool of the Dead,8
291,Himouto! Umaru-chan,8
291,Himouto! Umaru-chan OVA,7
291,Himouto! Umaru-chan R,8
291,Hinamatsuri (TV),8
291,Hitorijime My Hero,8
291,Hiyokoi,8
291,Honobono Log,8
291,Hotaru no Haka,7
291,Hotarubi no Mori e,9
291,Howl no Ugoku Shiro,9
291,Hunter x Hunter (2011),9
291,Hunter x Hunter Movie 1: Phantom Rouge,9
291,Hunter x Hunter Movie 2: The Last Mission,8
291,Hyouka,8
291,Hyouka: Motsubeki Mono wa,8
291,Inu to Hasami wa Tsukaiyou,6
291,Inu x Boku SS,8
291,Irozuku Sekai no Ashita kara,8
291,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,8
291,Isekai wa Smartphone to Tomo ni.,7
291,Itazura na Kiss,8
291,Jigoku Shoujo,8
291,Jigoku Shoujo Futakomori,9
291,Jigoku Shoujo Mitsuganae,9
291,JoJo no Kimyou na Bouken (TV),8
291,Joker Game,8
291,Jormungand,8
291,Jormungand: Perfect Order,8
291,Junjou Romantica,8
291,Junjou Romantica 2,8
291,Junjou Romantica 3,8
291,Just Because!,7
291,K,9
291,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,9
291,Kakegurui,8
291,Kakegurui××,8
291,Kakuriyo no Yadomeshi,8
291,Kamisama Hajimemashita,8
291,Kamisama Hajimemashita: Kako-hen,9
291,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",9
291,Kamisama Hajimemashita◎,9
291,Kamisama no Memochou,8
291,Kara no Kyoukai 1: Fukan Fuukei,8
291,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),8
291,Kara no Kyoukai 3: Tsuukaku Zanryuu,8
291,Kara no Kyoukai 4: Garan no Dou,8
291,Kara no Kyoukai 5: Mujun Rasen,9
291,Kara no Kyoukai 6: Boukyaku Rokuon,8
291,Kara no Kyoukai 7: Satsujin Kousatsu (Go),9
291,Kara no Kyoukai: Mirai Fukuin,8
291,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,8
291,Karakai Jouzu no Takagi-san,8
291,Karakai Jouzu no Takagi-san: Water Slide,7
291,Kareshi Kanojo no Jijou,7
291,Karin,8
291,Karneval (TV),7
291,Kekkai Sensen,9
291,Kekkai Sensen & Beyond,9
291,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,8
292,Akame ga Kill!,6
292,Akira,9
292,Akudama Drive,8
292,Another,7
292,Ansatsu Kyoushitsu,9
292,Ansatsu Kyoushitsu 2nd Season,9
292,Baccano!,9
292,Bleach,6
292,Boku no Hero Academia,8
292,Boku no Hero Academia 2nd Season,9
292,Boku no Hero Academia 3rd Season,8
292,Boku no Hero Academia 4th Season,7
292,Code Geass: Hangyaku no Lelouch,10
292,Code Geass: Hangyaku no Lelouch R2,9
292,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,7
292,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7
292,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7
292,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,3
292,Darling in the FranXX,6
292,Death Note,8
292,Dr. Stone,8
292,Dr. Stone: Stone Wars,8
292,Elfen Lied,7
292,Fullmetal Alchemist,8
292,Fullmetal Alchemist: Brotherhood,9
292,Goblin Slayer,8
292,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6
292,Haikyuu!!,8
292,Hataraku Saibou (TV),7
292,Hataraku Saibou Black (TV),8
292,Hataraku Saibou!!,7
292,Highschool of the Dead,6
292,Ishuzoku Reviewers,8
292,JoJo no Kimyou na Bouken (TV),7
292,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,7
292,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,7
292,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,9
292,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8
292,Jujutsu Kaisen (TV),8
292,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,9
292,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,9
292,Kakegurui,6
292,Kakegurui××,6
292,Kill la Kill,7
292,Kimetsu no Yaiba,8
292,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9
292,Kimi no Na wa.,9
292,Kobayashi-san Chi no Maid Dragon,7
292,Kono Subarashii Sekai ni Shukufuku wo!,8
292,Kono Subarashii Sekai ni Shukufuku wo! 2,8
292,Mars Red,5
292,Mirai Nikki (TV),4
292,Mob Psycho 100,9
292,Mob Psycho 100 II,10
292,Mushoku Tensei: Isekai Ittara Honki Dasu,8
292,Naruto,9
292,Naruto: Shippuuden,8
292,Neon Genesis Evangelion,8
292,Neon Genesis Evangelion: The End of Evangelion,8
292,One Punch Man,9
292,One Punch Man 2nd Season,7
292,Persona 5 the Animation,5
292,Re:Zero kara Hajimeru Isekai Seikatsu,8
292,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8
292,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8
292,"Sentouin, Hakenshimasu!",7
292,Shingeki no Kyojin,10
292,Shingeki no Kyojin Season 2,10
292,Shingeki no Kyojin Season 3,10
292,Shingeki no Kyojin Season 3 Part 2,10
292,Shingeki no Kyojin: The Final Season,10
292,SK∞,8
292,Soul Eater,7
292,Tate no Yuusha no Nariagari,7
292,Tengen Toppa Gurren Lagann,9
292,The Last: Naruto the Movie,5
292,Yakusoku no Neverland,8
292,Yakusoku no Neverland 2nd Season,2
293,1+2=Paradise,6
293,18if,6
293,91 Days,5
293,A.I.C.O.: Incarnation,10
293,Accel World,10
293,Ajin,10
293,Ajin 2nd Season,10
293,Akame ga Kill!,10
293,Akira,5
293,Aki-Sora: Yume no Naka,0
293,Akuma no Riddle,7
293,Amagi Brilliant Park,10
293,Another,10
293,Ansatsu Kyoushitsu,0
293,Ansatsu Kyoushitsu 2nd Season,10
293,Ao no Exorcist,10
293,Aoharu x Kikanjuu,0
293,Arifureta Shokugyou de Sekai Saikyou,10
293,B: The Beginning,10
293,Beastars,0
293,Black Bullet,10
293,Blood Lad,10
293,Boku dake ga Inai Machi,10
293,Boku no Hero Academia,10
293,Boku no Hero Academia 2nd Season,10
293,Bokutachi wa Benkyou ga Dekinai,10
293,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,6
293,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,10
293,Brandish,0
293,Btooom!,0
293,Busou Shoujo Machiavellianism,10
293,Charlotte,0
293,Chuunibyou demo Koi ga Shitai!,10
293,Citrus,10
293,Code Geass: Hangyaku no Lelouch,10
293,Code Geass: Hangyaku no Lelouch R2,10
293,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,4
293,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,0
293,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
293,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,0
293,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,10
293,Darling in the FranXX,10
293,Deadman Wonderland,10
293,Death Billiards,7
293,Death Note,10
293,Death Parade,10
293,Demi-chan wa Kataritai,10
293,Devilman: Crybaby,10
293,D-Frag!,10
293,Diabolik Lovers,0
293,Digimon Adventure,10
293,Domestic na Kanojo,10
293,Dororo,10
293,Dr. Stone,10
293,Drifters,9
293,Dropout,0
293,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,10
293,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,0
293,Durarara!!,10
293,Elfen Lied,10
293,Enen no Shouboutai,0
293,Evil or Live,7
293,Fate/Apocrypha,0
293,Fate/Extra: Last Encore,10
293,Fate/kaleid liner Prisma☆Illya,10
293,Fate/kaleid liner Prisma☆Illya 2wei Herz!,10
293,Fate/kaleid liner Prisma☆Illya 3rei!!,0
293,Fate/stay night,10
293,Fate/stay night: Unlimited Blade Works,10
293,Fate/stay night: Unlimited Blade Works 2nd Season,0
293,Fullmetal Alchemist,0
293,Fullmetal Alchemist: Brotherhood,10
293,Futa-bu!,0
293,Futa-bu!!,0
293,Gake no Ue no Ponyo,10
293,Gakkougurashi!,7
293,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",10
293,Gin no Guardian,8
293,Given,0
293,Gon,10
293,Gon 2nd Season,10
293,Hai to Gensou no Grimgar,0
293,Hataraku Maou-sama!,10
293,Hellsing,8
293,Highschool of the Dead,0
293,Highschool of the Dead: Drifters of the Dead,10
293,Himegoto,0
293,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,10
293,Hotarubi no Mori e,0
293,Howl no Ugoku Shiro,0
293,Ichiban Ushiro no Daimaou,0
293,Id:Invaded,10
293,Inu to Hasami wa Tsukaiyou,10
293,Inuyashiki,9
293,Inyoku Tokkyuu Zetsurinou,0
293,Isekai wa Smartphone to Tomo ni.,10
293,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,10
293,Iya na Kao sare nagara Opantsu Misete Moraitai,1
293,JoJo no Kimyou na Bouken (TV),10
293,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,10
293,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,10
293,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,10
293,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8
293,Juuni Taisen,7
293,K,10
293,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,10
293,Kakegurui,10
293,Karigurashi no Arrietty,8
293,Kekkai Sensen,0
293,Kenja no Mago,10
293,Kill la Kill,10
293,Kimetsu no Yaiba,10
293,Kimi no Hikari: Asagao to Kase-san.,0
293,Kiseijuu: Sei no Kakuritsu,10
293,Kishibe Rohan wa Ugokanai,10
293,Kiznaiver,0
293,Kodai Ouja Kyouryuu King,10
293,Koe no Katachi,0
293,Koi to Uso,0
293,Kono Subarashii Sekai ni Shukufuku wo!,10
293,Kono Subarashii Sekai ni Shukufuku wo! 2,10
293,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,9
293,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,10
293,Kore wa Zombie Desu ka?,10
293,Koukyoushihen Eureka Seven,0
293,Kujira no Kora wa Sajou ni Utau,8
293,Kuroshitsuji,10
293,Kuzu no Honkai,0
293,Kyou no Asuka Show,0
293,Little Witch Academia (TV),10
293,Magi: Sinbad no Bouken (TV),10
293,Magi: The Kingdom of Magic,10
293,Magi: The Labyrinth of Magic,10
293,Mayoiga,5
293,Midara na Ao-chan wa Benkyou ga Dekinai,0
293,Mikakunin de Shinkoukei,10
293,Mob Psycho 100,10
293,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,10
293,Monmusu Quest!,0
293,Monster Musume no Iru Nichijou,10
293,Nakanohito Genome [Jikkyouchuu],0
293,Nama Lo Re: Namakemono The Animation,6
293,Nanatsu no Taizai,10
293,Nanbaka,10
293,Netsuzou TRap,10
293,No Game No Life,10
293,No Game No Life: Zero,10
293,Noragami,10
293,Nurarihyon no Mago,10
293,One Punch Man,10
293,Ookami Kodomo no Ame to Yuki,0
293,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",0
293,Ore no Imouto ga Konnani Kawaii Wake ga Nai,10
293,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,10
293,Otokonoko ♂ Delivery,0
293,Ouran Koukou Host Club,0
293,Overflow,5
293,Overlord,10
293,Owari no Seraph,10
293,Pandora Hearts,10
293,Pokemon XY,10
293,Prison School,0
293,Promare: Galo-hen,6
293,Promare: Lio-hen,6
293,Pupa,0
293,Pupipo!,0
293,Re:Zero kara Hajimeru Isekai Seikatsu,10
293,ReLIFE,0
293,Rosario to Vampire,10
293,Sankarea,10
293,Satsuriku no Tenshi,10
293,Seirei no Moribito,0
293,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,0
293,Shoujo Ramune,10
293,Sin: Nanatsu no Taizai,0
293,Sol Levante,0
293,Sora no Otoshimono,0
293,Soul Eater,10
293,Steins;Gate,10
293,Suisei no Gargantia,10
293,Suntory Minami Alps no Tennensui,0
293,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,8
293,Swing Out Sisters (2014),0
293,Sword Art Online,10
293,Sword Art Online II,10
293,Sword Art Online: Alicization,10
293,Sword Gai The Animation,8
293,Taboo Tattoo,10
293,Tenki no Ko,10
293,Tensei shitara Slime Datta Ken,10
293,To LOVE-Ru,10
293,Tokyo Ghoul,0
293,Tokyo Ghoul √A,10
293,Tokyo Ravens,10
293,Tonari no Seki-kun,0
293,Tonari no Totoro,10
293,Toradora!,10
293,Triage X,9
293,Trinity Seven,10
293,UQ Holder!: Mahou Sensei Negima! 2,10
293,Ushio to Tora (TV),10
293,Vampire Knight,10
293,Violet Evergarden,10
293,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,0
293,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",0
293,Yagate Kimi ni Naru,0
293,Yakusoku no Neverland,10
293,Yamada-kun to 7-nin no Majo (TV),10
293,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",8
293,Youjo Senki,10
293,Yu☆Gi☆Oh!,10
293,Yuuki Yuuna wa Yuusha de Aru,0
293,Zenonzard The Animation Episode 0,0
294,Akagami no Shirayuki-hime,0
294,Angel Beats!,7
294,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0
294,Another,8
294,Ansatsu Kyoushitsu,0
294,Ansatsu Kyoushitsu 2nd Season,0
294,Ao no Exorcist,6
294,Arifureta Shokugyou de Sekai Saikyou,3
294,Aura: Maryuuin Kouga Saigo no Tatakai,0
294,Black Bullet,0
294,Blood-C,6
294,Boku dake ga Inai Machi,7
294,Btooom!,0
294,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,0
294,Code Geass: Hangyaku no Lelouch,10
294,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,7
294,Code Geass: Hangyaku no Lelouch R2,10
294,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,7
294,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,0
294,Date A Live,0
294,Death March kara Hajimaru Isekai Kyousoukyoku,7
294,Devils Line,0
294,Drifters,0
294,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,0
294,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,0
294,Elfen Lied,8
294,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6
294,Euphoria,10
294,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
294,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7
294,Goblin Slayer,0
294,Hagure Yuusha no Aesthetica,0
294,Hellsing,8
294,Hellsing Ultimate,10
294,Higurashi no Naku Koro ni,8
294,Higurashi no Naku Koro ni Kai,8
294,Hotarubi no Mori e,9
294,Hyakuren no Haou to Seiyaku no Valkyria,6
294,Isekai Cheat Magician,0
294,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,7
294,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,0
294,Isekai wa Smartphone to Tomo ni.,6
294,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,0
294,K,7
294,K: Return of Kings,0
294,Kimi no Na wa.,10
294,Kitsune no Koe,7
294,Kiznaiver,7
294,Koe no Katachi,0
294,Kono Subarashii Sekai ni Shukufuku wo!,0
294,Konohana Kitan,0
294,Love Live! School Idol Project,0
294,Love Live! School Idol Project 2nd Season,0
294,Magic Kaito 1412,7
294,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",0
294,"Maou-sama, Retry!",0
294,Mirai Nikki (TV),0
294,Monster Musume no Iru Nichijou,0
294,No Game No Life,0
294,One Punch Man,0
294,One Punch Man 2nd Season,0
294,Ookami to Koushinryou II,0
294,Persona 5 the Animation,6
294,Persona 5 the Animation TV Specials,0
294,Pokemon Generations,7
294,Pokemon Movie 01: Mewtwo no Gyakushuu,0
294,Pokemon Movie 03: Kesshoutou no Teiou Entei,7
294,Pokemon Movie 04: Celebi Toki wo Koeta Deai,7
294,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,7
294,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,0
294,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,7
294,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,6
294,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,8
294,Pokemon Movie 12: Arceus Choukoku no Jikuu e,0
294,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,0
294,Pokemon Movie 20: Kimi ni Kimeta!,7
294,Pokemon Movie 21: Minna no Monogatari,7
294,ReLIFE,7
294,Rosario to Vampire,6
294,Rosario to Vampire Capu2,7
294,Shinmai Maou no Testament,6
294,Shinmai Maou no Testament Burst,10
294,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",0
294,Sword Art Online Alternative: Gun Gale Online,0
294,Sword Art Online II,0
294,Sword Art Online Movie: Ordinal Scale,0
294,Sword Art Online: Alicization,0
294,Sword Art Online: Alicization - War of Underworld,0
294,Sword Art Online: Alicization - War of Underworld 2nd Season,0
294,Sword Art Online: Extra Edition,0
294,Sword Art Online: Sword Art Offline,0
294,Tate no Yuusha no Nariagari,0
294,Tensei shitara Slime Datta Ken,8
294,Tensei shitara Slime Datta Ken 2nd Season,0
294,Tensei shitara Slime Datta Ken OVA,0
294,Tonikaku Kawaii,8
294,Toradora!,7
294,UQ Holder!: Mahou Sensei Negima! 2,7
294,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",0
294,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",0
294,Zero kara Hajimeru Mahou no Sho,0
294,Zero no Tsukaima,0
295,A Kite,8
295,Akira,7
295,Angel Cop,8
295,Black Lagoon,9
295,Bobobo-bo Bo-bobo,10
295,Boku no Chikyuu wo Mamotte,8
295,Bubblegum Crash,6
295,Bubblegum Crisis,7
295,Bubblegum Crisis Tokyo 2040,8
295,Clannad,8
295,Clannad: After Story,8
295,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6
295,Cyber City Oedo 808,7
295,Darling in the FranXX,10
295,Death Parade,8
295,Devilman: Crybaby,9
295,Dororo,10
295,Euphoria,6
295,Evangelion: 1.0 You Are (Not) Alone,10
295,Evangelion: 2.0 You Can (Not) Advance,9
295,Evangelion: 3.0 You Can (Not) Redo,8
295,Fate/stay night,8
295,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8
295,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,8
295,Fate/stay night Movie: Heaven's Feel - III. Spring Song,9
295,Fate/stay night: Unlimited Blade Works,9
295,Fate/stay night: Unlimited Blade Works 2nd Season,9
295,Fate/stay night: Unlimited Blade Works Prologue,9
295,Fate/Zero,8
295,Fate/Zero 2nd Season,8
295,Fullmetal Alchemist: Brotherhood,9
295,Fushigi no Umi no Nadia,10
295,Fushigi Yuugi,9
295,Fushigi Yuugi OVA,8
295,Fushigi Yuugi: Dai Ni Bu,8
295,Fushigi Yuugi: Eikouden,8
295,Gantz:O,8
295,Great Teacher Onizuka,9
295,Hanasaku Iroha,8
295,Hanasaku Iroha: Home Sweet Home,8
295,Happy Sugar Life,8
295,Hataraku Saibou (TV),7
295,Houseki no Kuni (TV),9
295,"Ima, Soko ni Iru Boku",8
295,Inuyashiki,9
295,Juubee Ninpuuchou,10
295,Juuni Taisen,8
295,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,10
295,Kazama Mana,6
295,Kemonozume,9
295,Key the Metal Idol,8
295,Kill la Kill,8
295,Kimi no Na wa.,9
295,Kimi no Suizou wo Tabetai,8
295,Kite Liberator,5
295,Koe no Katachi,10
295,Little Witch Academia (TV),10
295,Lodoss-tou Senki,9
295,Lodoss-tou Senki: Eiyuu Kishi Den,8
295,Mahou Senshi Louie,8
295,Memories,8
295,Midnight Eye: Gokuu,7
295,Midnight Eye: Gokuu II,7
295,Mousou Dairinin,8
295,Naruto,9
295,Naruto: Shippuuden,8
295,Nayuta,7
295,Neon Genesis Evangelion,8
295,Neon Genesis Evangelion: The End of Evangelion,9
295,NHK ni Youkoso!,10
295,Ouritsu Uchuugun: Honneamise no Tsubasa,10
295,Perfect Blue,10
295,Persona 3 the Movie 1: Spring of Birth,6
295,Persona 3 the Movie 2: Midsummer Knight's Dream,7
295,Persona 3 the Movie 3: Falling Down,7
295,Persona 3 the Movie 4: Winter of Rebirth,9
295,Planetes,9
295,Shiki,9
295,Shingeki no Bahamut: Virgin Soul,8
295,Tenkuu no Escaflowne,10
295,Tenshi no Tamago,7
295,Tobira wo Akete,7
295,Toushou Daimos,8
295,Uchuu Patrol Luluco,8
295,Vampire Hunter D,8
295,Versailles no Bara,9
295,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,9
295,Windaria,8
295,Yoake Tsugeru Lu no Uta,6
295,Youjuu Toshi,8
296,91 Days,8
296,Akame ga Kill!,8
296,Another,7
296,Baki,6
296,Baki: Dai Raitaisai-hen,7
296,Beastars,8
296,Bleach,8
296,Boku dake ga Inai Machi,8
296,Boku no Hero Academia,8
296,Boku no Hero Academia 2nd Season,8
296,Boku no Hero Academia 3rd Season,8
296,Boku no Hero Academia 4th Season,7
296,Btooom!,7
296,Bungou Stray Dogs,8
296,Bungou Stray Dogs 2nd Season,8
296,Bungou Stray Dogs 3rd Season,8
296,Code Geass: Hangyaku no Lelouch,9
296,Code Geass: Hangyaku no Lelouch R2,9
296,Death Note,8
296,Death Parade,8
296,Dororo,8
296,Dr. Stone,8
296,Dr. Stone: Stone Wars,8
296,Dragon Ball,7
296,Dragon Ball Super,7
296,Dragon Ball Z,8
296,Drifters,7
296,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
296,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,8
296,Enen no Shouboutai,8
296,Gangsta.,6
296,Goblin Slayer,8
296,Grappler Baki (TV),7
296,Grappler Baki: Saidai Tournament-hen,6
296,Great Pretender,9
296,Gyakkyou Burai Kaiji: Hakairoku-hen,9
296,Gyakkyou Burai Kaiji: Ultimate Survivor,9
296,Haikyuu!!,8
296,Haikyuu!! Second Season,8
296,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,9
296,Hunter x Hunter (2011),9
296,Inuyashiki,8
296,JoJo no Kimyou na Bouken (TV),8
296,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8
296,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8
296,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8
296,Jujutsu Kaisen (TV),8
296,Juusen Battle Monsuno,7
